Symbol,Name,Price,Market Cap,Sector,Industry,Score,Status,Fail Codes,Rev Growth,Gross Margin,ROIC,Insider Own,PEG,Z-Score
DCH,Dauch Corporation,5.39,1271958784.0,Consumer Cyclical,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.002,0.120699994,-0.6481252334323898,0.02912,500.0,1.4775558370489814
NECB,"Northeast Community Bancorp, Inc.",23.07,311068832.0,Financial Services,Unknown,70,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_INSIDER",0.097,0.0,0.35973706180630677,0.12933,0.7318001649484536,3.0
VMET,Versamet Royalties Corporation,10.78,1137670784.0,Basic Materials,Unknown,80,Fail,"FAIL_ROIC,FAIL_PS",4.652,0.56543,0.07148977393077753,0.68245006,0.11034680137575237,4.13820295994204
GTE,Gran Tierra Energy Inc.,8.19,289096960.0,Energy,Unknown,60,Fail,"FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_INSIDER",-0.1,0.55461,-0.1414606218202398,0.03773,-10.0,-0.8419321467968686
ENSC,"Ensysce Biosciences, Inc.",0.52,1888796.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_INSIDER",-0.856,-1.3544,0.0,0.00291,-1.1682242990654206,-35.166472908257305
CABO,"Cable One, Inc.",95.8,543395072.0,Communication Services,Unknown,60,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_INSIDER",-0.061,0.73885,-0.028076586002841977,0.09631,-16.393442622950822,0.48008796694091593
GIC,Global Industrial Company,30.23,1163672960.0,Industrials,Unknown,80,Fail,"FAIL_PRICE,FAIL_GROWTH",0.143,0.35544997,0.20633773401604144,0.53182,1.142695104895105,6.279121866730904
SAR,Saratoga Investment Corp.,22.755,368268256.0,Financial Services,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.118,1.0,0.07193748953191324,0.13385001,-0.7968552542372882,3.0
USNA,"USANA Health Sciences, Inc.",17.43,318635328.0,Consumer Defensive,Unknown,70,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PEG",0.059,0.78292,0.11128074674534338,0.42743,5.093512711864407,3.7812549620467735
ALLY,Ally Financial Inc.,37.67,11643484160.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_FLOAT,FAIL_INSIDER",0.12,0.0,0.22552166808874508,0.10383,1.3245429166666667,3.0
FCBC,"First Community Bankshares, Inc.",39.88,760712128.0,Financial Services,Unknown,50,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_PEG",0.078,0.0,0.1682040033550567,0.15346,1.929366153846154,3.0
LGND,Ligand Pharmaceuticals Incorporated,208.985,4167399168.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",0.394,0.64291,0.09904687433647327,0.023559999,0.8638742131979696,6.275785135193545
WATT,Energous Corporation,13.1899,28689960.0,Technology,Unknown,60,Fail,"FAIL_MCAP,FAIL_GM,FAIL_ROIC,FAIL_INSIDER",4.53,0.36382,0.0,0.0694,0.22075055187637968,-159.42035053252596
LITE,Lumentum Holdings Inc.,715.18,51063853056.0,Technology,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.655,0.37118,0.007001128249180377,0.00585,3.1740633587786258,10.298232738234832
SN,"SharkNinja, Inc.",103.31,14591800320.0,Consumer Cyclical,Unknown,60,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_FLOAT",0.176,0.49014,0.2639710834150394,0.40992,1.1882360227272728,5.890374381894066
PLUG,Plug Power Inc.,2.3181,3231327232.0,Industrials,Unknown,20,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.176,-0.3756,-1.0135845485707475,0.04522,5.6818181818181825,-4.647667019487285
ZBRA,Zebra Technologies Corporation,211.5,10714640384.0,Technology,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.106,0.48054,0.08113752319109462,0.0072500003,2.44220679245283,3.063587057225751
CHY,Calamos Convertible and High Income Fund,11.73,938693376.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",-0.285,1.0,0.0,0.05465,-0.1758884456140351,3.0
LANDP,Gladstone Land Corporation,20.015,0.0,Real Estate,Unknown,50,Fail,"FAIL_MCAP,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",0.965,0.72494006,0.0,0.0,1.0362694300518134,-0.0678697549654124
AON,Aon plc,316.5025,68027547648.0,Financial Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.037,0.47197,0.1812862904321116,0.02843,5.025923513513514,1.743801236123653
NG,NovaGold Resources Inc.,8.73,3834927104.0,Basic Materials,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT",0.0,0.0,-0.36194717931756293,0.23218,100.0,3.81834422804892
RANI,"Rani Therapeutics Holdings, Inc.",1.2,147174656.0,Healthcare,Unknown,50,Fail,"FAIL_GROWTH,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,1.0,,0.057329997,100.0,-5.561078363159085
WULF,TeraWulf Inc.,15.455,6553972736.0,Financial Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT",0.024,0.50929,-0.27878719599093643,0.26728,41.66666666666667,0.4547999829331487
GIFT,"Giftify, Inc.",0.8951,27715798.0,Communication Services,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC",-0.191,0.1602,-0.6304086538177821,0.30918,-5.2356020942408374,-1.664996618977674
CSCO,"Cisco Systems, Inc.",79.085,312472305664.0,Technology,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.097,0.64814,0.17481555139762078,0.00061,2.9327672164948453,3.290532404439486
LVS,Las Vegas Sands Corp.,54.445,36812140544.0,Consumer Cyclical,Unknown,70,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_FLOAT",0.26,0.79980004,0.1843661169468457,0.57722,0.8910801923076923,2.458034710599171
GLO,Clough Global Opportunities Fund,5.7,243767472.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",-0.186,1.0,0.0,0.0001,-0.27361749462365587,3.0
MT,ArcelorMittal S.A.,52.22,40019976192.0,Basic Materials,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.017,0.074650005,0.060215290739082175,0.0,7.473879999999999,2.1669584180660735
NFG,National Fuel Gas Company,92.15,8756684800.0,Energy,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.186,0.65967005,0.10789744685108338,0.012920001,0.6909763978494623,1.769268470258709
TS,Tenaris S.A.,55.735,28136136704.0,Energy,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.053,0.37874,,0.0,2.8732343396226416,
BELFB,Bel Fuse Inc.,209.57,2652383488.0,Technology,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.174,0.39147,0.14532528721150442,0.02093,2.5901618965517246,5.86405004974083
NVCT,"Nuvectis Pharma, Inc.",8.51,225444400.0,Healthcare,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,0.0,0.41587,100.0,3.599312383608475
RNA,"Atrium Therapeutics, Inc.",12.9,200143072.0,Healthcare,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",-0.711,-1.37765,0.0,0.0279,-1.4064697609001409,1.842048364487589
HLF,Herbalife Ltd.,15.28,1579425792.0,Consumer Defensive,Unknown,70,Fail,"FAIL_GROWTH,FAIL_FLOAT,FAIL_INSIDER",0.063,0.77874,0.3081001861287291,0.02009,1.102453015873016,2.441075878402932
LRHC,La Rosa Holdings Corp.,0.6604,353314.0,Real Estate,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.032,0.084759995,-2.2323315413633487,0.03132,31.25,-0.8305537437152202
LXEO,"Lexeo Therapeutics, Inc.",6.06,442303200.0,Healthcare,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,-1.0702328014648181,0.008450001,100.0,4.785431463124803
ACV,Virtus Diversified Income & Convertible Fund,25.565,265277456.0,Financial Services,Unknown,20,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.0,0.0,0.0,7e-05,6.1306953,3.0
MUFG,"Mitsubishi UFJ Financial Group, Inc.",16.895,190703960064.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",0.117,0.0,0.0,2.0000001e-05,1.3622804273504272,3.0
LH,Labcorp Holdings Inc.,270.38,22414501888.0,Healthcare,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.056,0.2876,0.07221408387263052,0.00343,4.611474821428572,3.111706323174253
ITRN,Ituran Location and Control Ltd.,51.0,1014572608.0,Technology,Unknown,70,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM",0.128,0.49740002,,0.26229,1.3645120312499999,
GOAI,"Eva Live, Inc.",4.4,137906064.0,Technology,Unknown,90,Fail,FAIL_ROIC,0.472,0.59381,-1.9702988522284457,0.75644994,0.35853980932203394,22.60803442940545
SHIM,Shimmick Corporation,3.1193,112405720.0,Industrials,Unknown,70,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC",-0.03,0.06816,0.0,0.8783,-33.333333333333336,-0.3189103826559605
VEL,"Velocity Financial, Inc.",17.672,693365888.0,Financial Services,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",-0.044,0.70676005,0.051573214195091296,0.02844,-1.4604959772727275,3.0
GBFH,GBank Financial Holdings Inc.,25.0,359402816.0,Financial Services,Unknown,70,Fail,"FAIL_PRICE,FAIL_GM,FAIL_PS",0.29,0.0,0.34783435101128163,0.36734,0.5986589655172414,3.0
KLTR,"Kaltura, Inc.",1.205,186162256.0,Technology,Unknown,70,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT",-0.001,0.70592004,-0.671357676275611,0.42486,-1000.0,-2.1727497571874816
GRNT,"Granite Ridge Resources, Inc.",5.335,701365312.0,Energy,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.001,0.78954005,0.044753481562306484,0.085760005,296.38887,1.3002879927852773
OTEX,Open Text Corporation,23.0,5851659776.0,Technology,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.006,0.76228,0.0825644875955446,0.02082,-22.41715333333333,1.087481074186824
AXIA,AXIA Energia SA,11.17,25119655936.0,Utilities,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.113,0.42918,0.0050537911483369054,0.0,-2.2988269026548673,0.3203142073570191
EXK,Endeavour Silver Corp.,9.72,2874528512.0,Basic Materials,Unknown,50,Fail,"FAIL_MCAP,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",3.092,0.33326,-0.18424487787673266,0.0019200001,0.3234152652005175,2.327297814092875
IOBT,"IO Biotech, Inc.",0.1785,12842868.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.06627,100.0,-10.891495826814868
BRK-B,Berkshire Hathaway Inc.,486.31,1049133449216.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_INSIDER",-0.007,0.26146,0.08984722599442284,0.0026800002,-22.388932857142855,3.0
OIA,Invesco Municipal Income Opportunities Trust,6.11,291305408.0,Financial Services,Unknown,40,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.008,1.0,0.0,0.0,125.0,3.0
NIVF,NewGenIvf Group Limited,1.735,986375.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_INSIDER",-0.129,0.21221,-0.05898587061258044,0.00056,-0.00027668976744186043,1.233529772254859
VTVT,vTv Therapeutics Inc.,35.875,141276400.0,Healthcare,Unknown,40,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,0.0,0.23599,100.0,-8.318999825471975
FTAIN,FTAI Aviation Ltd.,25.17,0.0,Industrials,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.327,0.40087003,0.20263173618681898,0.0,3.0581039755351678,1.7782732149332452
CLOV,"Clover Health Investments, Corp.",1.9499,1023048768.0,Healthcare,Unknown,40,Fail,"FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.447,0.18461001,0.0,0.0327,2.237136465324385,-0.024647028877678334
ASRT,"Assertio Holdings, Inc.",13.5,86626880.0,Healthcare,Unknown,60,Fail,"FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_INSIDER",-0.579,0.70195,-0.1720906956146547,0.02574,-1.7271157167530224,-2.4023054113211324
EVRG,"Evergy, Inc.",82.225,18934902784.0,Utilities,Unknown,20,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.066,0.52266,0.057342762185101426,0.00221,3.4039159090909092,0.8577469781038991
PATH,"UiPath, Inc.",12.444,6654425600.0,Technology,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.136,0.83242,-0.14687877321137638,0.09395,1.7596154411764704,3.9015038185671247
BAYAU,Bayview Acquisition Corp,12.0,0.0,Financial Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.0,100.0,-0.23510025376130883
ESBA,"Empire State Realty OP, L.P.",4.95,1364640128.0,Real Estate,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.008,0.52459997,0.07510262983020584,0.0,24.75,0.563909320848652
RVYL,Ryvyl Inc.,5.5,6966476.0,Technology,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC",-0.016,0.4106,-1.3883894361537583,0.16552,-62.5,-2.2514344772158723
TSSI,"TSS, Inc.",10.8618,313309024.0,Technology,Unknown,60,Fail,"FAIL_GM,FAIL_GM_TREND,FAIL_PEG,FAIL_INSIDER",0.218,0.14265999,0.5199434582496545,0.14575,2.6223564220183486,3.0804477062813884
GRCE,"Grace Therapeutics, Inc.",4.458,68983216.0,Healthcare,Unknown,50,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,0.0,0.27061,100.0,2.9793264169905216
MBINN,Merchants Bancorp,20.1,0.0,Financial Services,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",-0.176,0.0,0.13294207545369646,0.0,-0.2577980681818182,3.0
AMSC,American Superconductor Corporation,30.91,1471695744.0,Industrials,Unknown,60,Fail,"FAIL_PRICE,FAIL_ROIC,FAIL_PS,FAIL_INSIDER",0.214,0.30871,0.11812676612623461,0.03637,0.4751291588785047,4.1940585015827265
TRC,Tejon Ranch Co.,18.37,494041984.0,Industrials,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.103,0.13319999,-0.013461589943239342,0.085839994,16.213594174757283,2.8698551834290225
TIGO,Millicom International Cellular S.A.,73.25,12239635456.0,Communication Services,Unknown,60,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_FLOAT",0.157,0.7747,0.15951315966888246,0.44362,0.5958626751592356,1.5295885591799903
RYTM,"Rhythm Pharmaceuticals, Inc.",85.75,5855442432.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.369,0.89728,-0.8005926649944755,0.00789,2.710027100271003,12.86638220059725
MLCO,Melco Resorts & Entertainment Limited,5.615,2193697024.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",0.086,0.37937,0.12649270108560132,0.0,1.4193629069767444,0.408730177140503
EBF,"Ennis, Inc.",20.69,530279584.0,Industrials,Unknown,70,Fail,"FAIL_GROWTH,FAIL_PEG,FAIL_INSIDER",0.004,0.30777,0.15403921834112594,0.03902,31.15964,9.548639551547907
NCI,Neo-Concept International Group Holdings Limited,5.297,100187560.0,Consumer Cyclical,Unknown,60,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_INSIDER",-0.24,0.2718,0.0970186383852837,0.1481,-0.7882440000000001,2.5874592201734217
LRE,"Lead Real Estate Co., Ltd",1.445,19712548.0,Real Estate,Unknown,70,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM",0.122,0.19788,,0.90116,0.30369904918032786,
OPTT,"Ocean Power Technologies, Inc.",0.3646,71082392.0,Industrials,Unknown,30,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",-0.825,-0.26281,-0.9519413428490011,0.06412,-1.2121212121212122,-6.39397924902771
FINW,FinWise Bancorp,15.77,215354512.0,Financial Services,Unknown,90,Fail,FAIL_GM,0.69,0.0,0.3330716915786464,0.30369,0.20225727536231886,3.0
GSUN,Golden Sun Technology Group Limited,0.3694,3704664.0,Consumer Defensive,Unknown,50,Fail,"FAIL_MCAP,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_INSIDER",3.046,0.0226,-0.4460833365066066,0.026719999,0.32829940906106375,-0.4175438959240667
META,"Meta Platforms, Inc.",619.8,1567818383360.0,Communication Services,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",0.238,0.81999,0.23100364195276843,0.00089,1.1095873949579833,8.339880246538092
ALF,Centurion Acquisition Corp.,10.76,386687520.0,Financial Services,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.0,0.0,0.0,0.0,32.60606,16.80810286128227
MFIN,Medallion Financial Corp.,9.12,212602560.0,Financial Services,Unknown,90,Fail,FAIL_GROWTH,0.186,0.74577004,0.17239286726143088,0.31659,0.2754621344086021,3.0
WYFI,"WhiteFiber, Inc.",15.06,576195456.0,Technology,Unknown,80,Fail,"FAIL_ROIC,FAIL_PEG",0.643,0.61059,-0.02023363235019371,0.71546,1.5552099533437014,5.984959272251076
ABTS,Abits Group Inc.,2.57,8127488.0,Financial Services,Unknown,60,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG",0.06,0.52326,-0.09430235998407412,0.21034999,16.666666666666668,-4.337729406547962
SMBK,"SmartFinancial, Inc.",37.94,646092224.0,Financial Services,Unknown,50,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_PS,FAIL_INSIDER",0.101,0.0,0.7837473945891702,0.11801,1.2605489108910888,3.0
WYNN,"Wynn Resorts, Limited",102.99,10740135936.0,Consumer Cyclical,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT",0.015,0.68184996,0.08689580058396279,0.27027,21.866241333333335,1.2271381295049653
DRIO,DarioHealth Corp.,9.0,60825716.0,Healthcare,Unknown,80,Fail,"FAIL_GROWTH,FAIL_ROIC",-0.325,0.6809,-0.7434301725668796,0.23202999,-3.076923076923077,-4.952251212860133
TGEN,Tecogen Inc.,2.055,61334520.0,Industrials,Unknown,70,Fail,"FAIL_GM_TREND,FAIL_ROIC,FAIL_PEG",0.276,0.38092,-0.5324371441358051,0.38929,3.623188405797101,0.06206678507871666
SFM,"Sprouts Farmers Market, Inc.",84.37,8215059968.0,Consumer Defensive,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.076,0.39032,0.16995526861232893,0.004,2.0906432894736846,4.6256061305204295
DRH,DiamondRock Hospitality Company,9.515,1949924224.0,Real Estate,Unknown,40,Fail,"FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",-0.016,0.27772,0.0637296749366509,0.0154,-13.515625,0.9504963602513964
CLLS,Cellectis S.A.,3.49,351062560.0,Healthcare,Unknown,70,Fail,"FAIL_ROIC,FAIL_PS,FAIL_INSIDER",1.059,1.0,-0.3698497028128668,0.0,0.9442870632672333,-0.13494837774115703
FGBIP,"First Guaranty Bancshares, Inc.",17.9,0.0,Financial Services,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_INSIDER",0.034,0.0,0.0,0.0,2.0225532352941173,3.0
BQ,Boqii Holding Limited,1.1499,5036119.0,Consumer Cyclical,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_INSIDER",-0.167,0.24049,-0.25921191082014483,0.00127,-5.9880239520958085,-12.159659823510054
BAFN,BayFirst Financial Corp.,6.1499,25276114.0,Financial Services,Unknown,70,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM",-0.681,0.0,0.8641920138798465,0.15446,-1.4684287812041115,3.0
PMN,"ProMIS Neurosciences, Inc.",18.0,38743992.0,Healthcare,Unknown,40,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PS,FAIL_PEG",0.0,0.0,0.0,0.25061,100.0,4.436990865592558
NRP,Natural Resource Partners L.P.,117.48,1556658432.0,Energy,Unknown,50,Fail,"FAIL_PRICE,FAIL_GROWTH,FAIL_GM_TREND,FAIL_ROIC,FAIL_PS",-0.253,0.88211,0.0,0.24763,-0.46249786561264816,9.014072401101588
AMD,"Advanced Micro Devices, Inc.",199.89,325902827520.0,Technology,Unknown,40,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_ROIC,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.341,0.52493,0.07139901118541049,0.00423,2.24592991202346,15.068765910178783
ADBE,Adobe Inc.,248.8663,102159613952.0,Technology,Unknown,50,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_FLOAT,FAIL_INSIDER",0.12,0.89396006,0.5720171357397987,0.00248,1.2085581666666667,7.393116071170842
CTEV,Claritev Corporation,16.452,272325408.0,Healthcare,Unknown,60,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.062,0.73750997,0.0032619184233535553,0.097399995,16.129032258064516,-0.4622432591539468
AVGO,Broadcom Inc.,318.972,1512333508608.0,Technology,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.164,0.76725996,0.20262624198718288,0.01973,3.7839518292682923,11.149858017547647
VTN,Invesco Trust for Investment Grade New York Municipals,11.38,166318352.0,Financial Services,Unknown,50,Fail,"FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_FLOAT,FAIL_INSIDER",-0.234,1.0,0.0,0.0,-4.273504273504273,3.0
QBTS,D-Wave Quantum Inc.,16.68,6170160640.0,Technology,Unknown,30,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_ROIC,FAIL_PS,FAIL_PEG,FAIL_FLOAT,FAIL_INSIDER",0.192,0.82588,0.0,0.0144299995,5.208333333333334,56.63196804708522
SAIA,"Saia, Inc.",329.21,8779873280.0,Industrials,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_PEG,FAIL_INSIDER",0.001,0.23659,0.09342253585211749,0.00215,346.17244999999997,8.059462174040366
ELV,"Elevance Health, Inc.",294.77,65057112064.0,Healthcare,Unknown,30,Fail,"FAIL_MCAP,FAIL_PRICE,FAIL_GROWTH,FAIL_GM,FAIL_ROIC,FAIL_FLOAT,FAIL_INSIDER",0.095,0.25563,0.10301217650095189,0.002,1.2312865263157895,3.0
PSQH,"PSQ Holdings, Inc.",0.7145,35515168.0,Technology,Unknown,80,Fail,"FAIL_MCAP,FAIL_ROIC",1.09,0.69249,-2.4039543173825333,0.16951999,0.9174311926605503,-3.31606687729412
SST,"System1, Inc.",1.7601,17597354.0,Industrials,Unknown,50,Fail,"FAIL_MCAP,FAIL_GROWTH,FAIL_GM,FAIL_GM_TREND,FAIL_ROIC",-0.313,0.02874,-0.21129653486179895,0.4912,-3.1948881789137378,-2.6975391583332833
